Customer_ID,Customer_Name,Email,Phone_Number,Product_ID,Product_Name,Order_ID,Order_Date,Order_Amount,Order_Status,Service_Type,Campaign_ID,Campaign_Name,Response_Rate (%),Conversion_Rate (%),Warehouse_Location,Shipping_Method,Shipping_Cost,Customer_Region,Profit_Margin (%)
CUST00115,Amy West,kimberly03@hester.net,+1-447-203-9660x1412,PROD0238,While,ORD0000115,2022-06-25,4941.93,Shipped,Direct Mail,CAMP0069,Hold Campaign,44.12,27.91,Berlin,Sea,445.73,Europe,17.5
CUST00116,Kyle Miller,robert02@yahoo.com,021-934-8133x9682,PROD0456,Prevent,ORD0000116,2019-07-24,8425.06,Pending,Printing,CAMP0050,System Campaign,46.17,15.95,Shenzhen,Sea,28.69,South America,35.78
CUST00117,Faith Gregory,gsmith@ibarra.org,+1-661-020-1703x8432,PROD0333,Require,ORD0000117,2021-01-28,5410.36,Shipped,Direct Mail,CAMP0038,First Campaign,29.83,25.42,Indianapolis,Ground,187.38,North America,40.55
CUST00118,Daniel Foster,martinezbrenda@hotmail.com,+1-294-823-3548,PROD0023,Health,ORD0000118,2020-06-14,4545.49,Completed,Direct Mail,CAMP0092,Short Campaign,49.34,24.42,Shenzhen,Sea,277.54,Asia,46.99
CUST00119,Bradley Hudson DDS,woodstina@gmail.com,827.764.0859,PROD0453,Need,ORD0000119,2021-04-02,3865.24,Pending,Printing,CAMP0076,Coach Campaign,11.74,24.5,Shenzhen,Sea,323.69,North America,33.81
CUST00120,Kristy Mason,davidrussell@fletcher-andrade.org,224-779-2834,PROD0042,Boy,ORD0000120,2019-06-13,5220.37,Canceled,Direct Mail,CAMP0036,Think Campaign,19.76,28.6,Shenzhen,Sea,134.0,Asia,21.58
CUST00121,Dr. Juan Palmer,williamsjoseph@holt-hopkins.biz,834-131-8726,PROD0245,Shoulder,ORD0000121,2020-08-18,4004.37,Completed,Printing,CAMP0044,Impact Campaign,49.42,7.01,Toronto,Air,42.51,South America,48.8
CUST00122,Matthew Ayers,hnelson@mayer.com,164.486.8610x366,PROD0212,Minute,ORD0000122,2020-02-29,2750.57,Shipped,Printing,CAMP0081,Series Campaign,16.38,8.34,Shenzhen,Sea,143.77,Europe,47.17
CUST00123,Richard Glover,atkinsonsteven@harrell.org,001-513-177-6985,PROD0358,Red,ORD0000123,2021-07-14,7527.2,Canceled,Printing,CAMP0094,Fall Campaign,42.23,9.59,Toronto,Sea,456.97,Asia,35.9
CUST00124,Stephen Mendez,stewartfelicia@gmail.com,(171)437-1905x060,PROD0234,Think,ORD0000124,2023-03-22,8720.6,Completed,Direct Mail,CAMP0044,Music Campaign,35.82,18.07,Berlin,Ground,130.53,South America,13.31
CUST00125,Summer Rogers,moorebridget@duncan.biz,(245)665-3379x5957,PROD0208,Sense,ORD0000125,2020-02-22,6011.42,Shipped,Direct Mail,CAMP0036,First Campaign,24.24,15.34,Berlin,Sea,353.54,Asia,23.51
CUST00126,Sonya Reed,donald14@hotmail.com,(211)514-0772x72229,PROD0129,Year,ORD0000126,2023-07-15,9218.81,Shipped,Direct Mail,CAMP0019,She Campaign,33.57,25.1,Berlin,Ground,130.55,Europe,25.58
CUST00127,Spencer Montes,nicolelucero@gmail.com,886-558-8108,PROD0050,Condition,ORD0000127,2022-09-25,5430.78,Shipped,Direct Mail,CAMP0072,Over Campaign,36.78,29.61,Shenzhen,Air,76.69,Asia,20.0
CUST00128,Amy Townsend,dbarnes@gmail.com,(061)648-5403,PROD0404,If,ORD0000128,2018-04-15,3077.06,Canceled,Direct Mail,CAMP0086,Type Campaign,25.0,7.64,Shenzhen,Sea,260.63,Asia,10.08
CUST00129,Gary Kim,pbutler@watson-harris.com,962-477-9037,PROD0204,Set,ORD0000129,2022-01-05,9948.73,Shipped,Printing,CAMP0065,Large Campaign,20.79,19.63,Indianapolis,Air,174.24,South America,31.4
CUST00130,Kevin Banks,kathryn43@salazar.info,001-925-651-7961x782,PROD0010,Environment,ORD0000130,2020-08-19,5223.43,Canceled,Printing,CAMP0022,Mind Campaign,3.68,20.31,Toronto,Air,463.84,South America,49.47
CUST00131,Michael Brown,anthony08@owens-jenkins.org,090-279-0338,PROD0073,Bill,ORD0000131,2023-06-16,9143.15,Shipped,Printing,CAMP0046,Station Campaign,46.94,10.58,Indianapolis,Sea,16.43,South America,16.67
CUST00132,Janet Paul,patrickschwartz@yahoo.com,+1-499-739-3451,PROD0114,Data,ORD0000132,2019-09-23,349.36,Canceled,Printing,CAMP0089,Respond Campaign,24.69,25.3,Shenzhen,Air,362.17,Europe,30.19
CUST00133,Gregory Taylor,lperez@hotmail.com,(108)949-8546x350,PROD0086,Street,ORD0000133,2022-06-18,6505.89,Pending,Direct Mail,CAMP0096,Style Campaign,7.12,15.35,Indianapolis,Ground,329.63,Asia,26.05
CUST00134,Kathleen Payne,qellis@johnson-dunn.org,943-999-3991x68287,PROD0333,Knowledge,ORD0000134,2023-05-09,4683.4,Completed,Direct Mail,CAMP0048,Hold Campaign,49.53,10.29,Indianapolis,Air,114.28,South America,39.85
CUST00135,Chad White,michaelallen@gmail.com,(559)985-3144,PROD0241,Message,ORD0000135,2018-05-26,5671.04,Shipped,Printing,CAMP0049,Officer Campaign,28.35,15.63,Shenzhen,Ground,293.38,North America,15.09
CUST00136,David Tyler,amanda76@yahoo.com,164-229-1831x2998,PROD0482,Other,ORD0000136,2019-10-30,5968.76,Pending,Direct Mail,CAMP0036,Outside Campaign,44.71,14.12,Toronto,Ground,20.88,North America,11.99
CUST00137,Tamara Jordan,james49@clark-perry.com,(532)474-9784,PROD0364,Reveal,ORD0000137,2018-08-11,4565.63,Canceled,Direct Mail,CAMP0028,Direction Campaign,43.26,5.7,Indianapolis,Ground,156.75,Asia,43.87
CUST00138,Austin Lopez,ronaldhuang@hotmail.com,170-279-6077x84697,PROD0412,Lead,ORD0000138,2022-03-28,5952.82,Completed,Printing,CAMP0061,Friend Campaign,44.77,26.08,Berlin,Ground,121.59,North America,11.9
CUST00139,John Santos,susan31@yahoo.com,355-499-7501,PROD0415,Take,ORD0000139,2023-12-03,1276.01,Pending,Printing,CAMP0046,Region Campaign,6.74,6.57,Toronto,Sea,261.04,Europe,17.74
CUST00140,Jennifer Richards,ycastillo@yahoo.com,001-876-957-1278,PROD0412,Ready,ORD0000140,2018-11-24,8190.14,Pending,Direct Mail,CAMP0029,Style Campaign,35.77,4.72,Toronto,Air,131.01,Europe,19.04
CUST00141,Maria Hill,dromero@hotmail.com,001-899-405-7724x539,PROD0258,Land,ORD0000141,2019-03-19,8552.98,Pending,Fulfillment,CAMP0046,Speech Campaign,2.59,27.63,Shenzhen,Sea,302.85,North America,33.44
CUST00142,Jonathan Bass,jesse67@gmail.com,648.515.6515x6221,PROD0394,Change,ORD0000142,2020-08-07,1516.52,Pending,Direct Mail,CAMP0022,Matter Campaign,29.36,16.38,Shenzhen,Sea,196.48,Europe,14.96
CUST00143,Tara Hamilton,imercer@spears.com,9974746188,PROD0013,Approach,ORD0000143,2020-04-18,6983.7,Shipped,Direct Mail,CAMP0064,Assume Campaign,2.97,13.16,Berlin,Sea,155.14,South America,10.82
CUST00144,Anthony Manning,julieking@hotmail.com,(276)312-0751x8897,PROD0074,Hope,ORD0000144,2021-09-05,6034.21,Shipped,Direct Mail,CAMP0004,Claim Campaign,13.82,8.63,Berlin,Ground,357.25,North America,17.8
CUST00145,James Parker,fvelez@hotmail.com,001-000-243-7342,PROD0016,Suddenly,ORD0000145,2022-11-06,3327.57,Completed,Direct Mail,CAMP0064,Describe Campaign,2.46,1.3,Berlin,Ground,72.49,Asia,48.08
CUST00146,Tiffany Warren,jacobgraham@yahoo.com,+1-346-733-4234x762,PROD0470,Road,ORD0000146,2023-04-24,7024.47,Shipped,Printing,CAMP0008,Personal Campaign,16.31,22.26,Shenzhen,Sea,118.16,Europe,16.45
CUST00147,Charles Snyder,tanyaharrington@hale-thomas.biz,506.681.0421x27157,PROD0218,Girl,ORD0000147,2019-05-27,5577.95,Shipped,Printing,CAMP0019,Just Campaign,47.5,29.2,Berlin,Air,420.49,Asia,27.54
CUST00148,Katherine Hart,gibbslaura@gmail.com,001-399-005-2585x91257,PROD0048,President,ORD0000148,2018-09-15,4539.99,Completed,Printing,CAMP0075,Piece Campaign,21.1,8.77,Shenzhen,Ground,192.15,Asia,23.75
CUST00149,Donald Fields,ijones@yahoo.com,001-231-813-2289x703,PROD0387,Bring,ORD0000149,2023-02-28,3563.88,Completed,Fulfillment,CAMP0026,Time Campaign,17.6,10.48,Indianapolis,Air,202.52,Asia,19.23
CUST00150,Jennifer Barnett,whitemary@king.info,433.033.1735x853,PROD0049,Serve,ORD0000150,2023-06-01,9829.43,Completed,Fulfillment,CAMP0087,Service Campaign,29.66,2.52,Indianapolis,Air,83.25,South America,20.33
CUST00151,David Massey,davidweaver@gmail.com,+1-765-749-5665,PROD0466,Road,ORD0000151,2023-05-21,2036.42,Shipped,Printing,CAMP0066,Thus Campaign,18.82,1.82,Indianapolis,Air,70.06,Europe,39.41
CUST00152,Amy Lamb,wayne94@hotmail.com,580.556.8685x5948,PROD0450,Center,ORD0000152,2021-07-26,5083.72,Pending,Direct Mail,CAMP0024,Once Campaign,23.04,19.59,Toronto,Ground,295.11,North America,5.48
CUST00153,Lisa Bruce,srangel@cortez-mccoy.com,+1-245-942-3655x549,PROD0471,Religious,ORD0000153,2020-10-29,9067.87,Completed,Printing,CAMP0060,Civil Campaign,10.9,11.65,Shenzhen,Air,476.38,North America,46.66
CUST00154,Janet Hill,teresarobbins@hotmail.com,(854)041-9270,PROD0104,Development,ORD0000154,2019-06-30,2822.53,Canceled,Fulfillment,CAMP0063,Beat Campaign,29.99,18.85,Shenzhen,Sea,418.72,North America,43.73
CUST00155,Andrew Strickland,matthewscorey@richardson.com,836-048-5494x2974,PROD0028,Article,ORD0000155,2019-05-27,4533.6,Shipped,Direct Mail,CAMP0068,Home Campaign,20.0,16.37,Indianapolis,Sea,67.26,North America,12.61
CUST00156,Xavier Brooks,michael00@long.com,9425534540,PROD0197,Already,ORD0000156,2019-07-28,6375.33,Canceled,Printing,CAMP0047,Add Campaign,24.72,3.2,Berlin,Ground,243.4,Europe,27.02
CUST00157,Joshua Perry,morrisonnancy@lewis.com,5778953615,PROD0254,Hard,ORD0000157,2023-05-04,3100.83,Canceled,Direct Mail,CAMP0025,Mind Campaign,38.63,11.8,Toronto,Sea,176.8,South America,13.78
CUST00158,Travis Martin,smitholivia@sanchez-russell.info,950-879-6051x384,PROD0107,Huge,ORD0000158,2020-09-01,396.71,Pending,Fulfillment,CAMP0030,Quality Campaign,17.04,4.23,Indianapolis,Ground,297.7,Europe,24.2
CUST00159,Shannon Walsh,erin65@hotmail.com,209.904.9656,PROD0115,Quality,ORD0000159,2020-11-22,4944.95,Canceled,Fulfillment,CAMP0064,Ask Campaign,32.14,2.17,Shenzhen,Ground,68.86,North America,12.57
CUST00160,Rachael Roberts,colejessica@gmail.com,269.433.8302,PROD0481,Law,ORD0000160,2022-01-15,1753.01,Completed,Fulfillment,CAMP0045,Big Campaign,29.43,11.89,Indianapolis,Ground,17.32,South America,41.96
CUST00161,Sherry Hernandez,caitlyn27@yahoo.com,001-808-376-3451x607,PROD0148,Edge,ORD0000161,2022-03-02,1038.86,Canceled,Fulfillment,CAMP0042,Save Campaign,7.07,13.81,Indianapolis,Sea,166.7,North America,17.74
CUST00162,Stephen Harris,brittney07@gonzalez-griffin.info,4196489059,PROD0162,Medical,ORD0000162,2020-12-20,8534.95,Shipped,Direct Mail,CAMP0030,Up Campaign,25.58,17.86,Toronto,Ground,106.57,Asia,15.78
CUST00163,Taylor Bailey,drhodes@mckenzie.org,+1-278-890-1281x1730,PROD0401,Whom,ORD0000163,2018-06-21,1035.53,Pending,Printing,CAMP0036,After Campaign,12.7,21.3,Toronto,Sea,344.68,North America,7.69
CUST00164,Michael Pena,zacharygreen@yahoo.com,514.368.2459,PROD0435,Evening,ORD0000164,2018-08-31,4105.11,Completed,Direct Mail,CAMP0056,Experience Campaign,8.25,17.92,Toronto,Sea,476.67,Europe,46.17
CUST00165,Peter Rivera,hdiaz@powell.com,980-785-4028x1247,PROD0435,Every,ORD0000165,2019-09-05,7009.98,Canceled,Fulfillment,CAMP0037,Week Campaign,36.51,6.62,Indianapolis,Ground,144.28,South America,41.87
CUST00166,Stacy Anderson,matthewchavez@ray.com,(324)559-8028x4943,PROD0301,Fund,ORD0000166,2018-02-17,7125.39,Shipped,Printing,CAMP0085,Trip Campaign,33.33,13.95,Berlin,Sea,167.62,South America,38.56
CUST00167,Kelly Patel,amycastaneda@hotmail.com,393.803.6293x68345,PROD0483,Report,ORD0000167,2021-07-07,1364.99,Shipped,Fulfillment,CAMP0063,Character Campaign,12.75,4.07,Berlin,Sea,454.05,South America,45.43
CUST00168,Trevor Herrera,jwilliams@howell.org,+1-535-850-6706,PROD0212,Hair,ORD0000168,2023-04-09,3709.51,Shipped,Direct Mail,CAMP0013,Scene Campaign,2.25,24.08,Toronto,Ground,497.4,South America,42.65
CUST00169,Emily Johnson,gregorykaiser@yahoo.com,372-658-6939,PROD0319,Part,ORD0000169,2018-04-27,1697.07,Completed,Printing,CAMP0032,Physical Campaign,12.86,14.25,Toronto,Ground,480.98,South America,33.19
CUST00170,Martin Miller PhD,amandagallegos@yahoo.com,163.027.3719,PROD0092,Conference,ORD0000170,2020-12-03,2268.76,Canceled,Direct Mail,CAMP0078,Then Campaign,30.28,2.97,Indianapolis,Air,108.48,Asia,48.6
CUST00171,Victor Fowler,jasongarcia@hotmail.com,(895)797-9513,PROD0429,Sell,ORD0000171,2020-08-28,6058.96,Canceled,Fulfillment,CAMP0001,Lawyer Campaign,24.09,5.97,Berlin,Ground,229.92,Asia,19.3
CUST00172,Mary Burke,bkelly@navarro.com,(192)123-4998,PROD0137,Leg,ORD0000172,2018-02-24,513.22,Completed,Direct Mail,CAMP0086,Loss Campaign,18.24,15.11,Shenzhen,Sea,177.5,Asia,21.02
CUST00173,Susan Henry,daniellestephens@yahoo.com,442-310-5374,PROD0182,Interesting,ORD0000173,2022-08-15,7745.52,Completed,Direct Mail,CAMP0027,Key Campaign,6.72,30.0,Shenzhen,Air,283.96,South America,42.46
CUST00174,Michael Miller,hannah53@leonard-bell.org,001-076-657-6552x60308,PROD0354,Simple,ORD0000174,2020-08-06,565.69,Pending,Direct Mail,CAMP0047,Bit Campaign,32.26,22.97,Toronto,Sea,395.88,South America,34.83
CUST00175,Jason Robertson,eporter@gmail.com,204.350.8831,PROD0024,About,ORD0000175,2019-04-18,5875.11,Shipped,Fulfillment,CAMP0017,Time Campaign,38.43,18.51,Berlin,Sea,434.71,North America,43.36
CUST00176,Steven Owen,joseph37@turner.info,(330)172-9280,PROD0200,Himself,ORD0000176,2022-11-23,9271.95,Shipped,Fulfillment,CAMP0029,Unit Campaign,30.49,9.74,Indianapolis,Air,147.96,South America,12.98
CUST00177,Debra Chavez DDS,jenniferrogers@robinson-stevens.org,001-380-582-4082x97309,PROD0276,It,ORD0000177,2020-12-22,7545.73,Canceled,Direct Mail,CAMP0011,Eight Campaign,37.7,6.15,Shenzhen,Sea,49.79,South America,42.9
CUST00178,Meagan Bryant,moralesmatthew@yahoo.com,158.381.9892x881,PROD0329,Fall,ORD0000178,2023-09-18,7090.93,Pending,Printing,CAMP0050,Name Campaign,42.56,23.0,Indianapolis,Air,342.2,North America,35.22
CUST00179,Robert Sanders,xmartin@english.com,+1-796-807-1274x434,PROD0419,Fund,ORD0000179,2018-09-25,1638.61,Canceled,Printing,CAMP0020,Win Campaign,33.62,4.15,Toronto,Air,386.61,South America,29.03
CUST00180,James Sanchez,kstout@yahoo.com,300-791-3570x8051,PROD0344,Authority,ORD0000180,2023-05-10,7476.44,Completed,Printing,CAMP0054,Our Campaign,49.34,12.54,Berlin,Ground,48.91,South America,15.24
CUST00181,Alan Terry,pamela73@yahoo.com,188.435.7812x427,PROD0029,Onto,ORD0000181,2018-11-02,1865.56,Pending,Fulfillment,CAMP0007,Develop Campaign,11.82,24.1,Toronto,Sea,496.87,Europe,6.27
CUST00182,Michael Gonzalez,julia96@hotmail.com,(908)028-0838,PROD0383,Ahead,ORD0000182,2020-09-23,6468.14,Completed,Fulfillment,CAMP0083,Avoid Campaign,22.37,20.01,Shenzhen,Air,82.99,North America,28.53
CUST00183,Julie Wilson,ambergrant@davenport.org,4941966849,PROD0428,Either,ORD0000183,2022-11-01,4153.35,Canceled,Printing,CAMP0080,Inside Campaign,7.55,29.23,Shenzhen,Ground,10.35,Asia,47.98
CUST00184,Kimberly Morris,nancycochran@garcia-mitchell.org,698-333-1579,PROD0328,Work,ORD0000184,2022-11-16,9563.88,Canceled,Fulfillment,CAMP0056,Occur Campaign,33.51,20.03,Shenzhen,Sea,83.27,South America,22.57
CUST00185,Sarah Lopez,whitakerkatie@yahoo.com,+1-762-161-6897,PROD0426,Kitchen,ORD0000185,2018-04-06,8620.69,Pending,Direct Mail,CAMP0091,Whether Campaign,35.63,20.6,Indianapolis,Ground,372.71,South America,33.59
CUST00186,Andrea Evans,michaelhamilton@yahoo.com,001-322-783-6660,PROD0144,Leg,ORD0000186,2020-06-28,7394.43,Shipped,Fulfillment,CAMP0025,Himself Campaign,17.59,29.36,Berlin,Air,399.7,North America,14.92
CUST00187,Miguel Byrd,kennethcain@mcdonald.com,124-983-8547,PROD0487,Provide,ORD0000187,2019-12-20,1349.48,Completed,Direct Mail,CAMP0079,Indeed Campaign,7.36,18.07,Toronto,Sea,329.14,North America,5.85
CUST00188,Jason Moon,martinezjoanna@hotmail.com,+1-387-529-9539x254,PROD0017,Certain,ORD0000188,2021-04-21,9587.36,Pending,Printing,CAMP0050,Pick Campaign,29.08,27.69,Indianapolis,Air,10.22,Europe,28.43
CUST00189,George Pitts,wroberts@ferguson.com,705.542.7797,PROD0248,Now,ORD0000189,2019-01-12,242.03,Shipped,Direct Mail,CAMP0009,Term Campaign,8.15,21.29,Shenzhen,Sea,197.35,Asia,14.81
CUST00190,Zachary Bowers,mary58@hotmail.com,+1-913-637-8714x2443,PROD0079,Development,ORD0000190,2022-01-11,5513.83,Pending,Fulfillment,CAMP0037,Many Campaign,49.13,11.13,Toronto,Ground,271.12,Europe,27.83
CUST00191,Aaron Wong,jonesdavid@mann.com,(283)739-4144x7357,PROD0300,Store,ORD0000191,2023-08-30,9659.5,Shipped,Direct Mail,CAMP0061,Part Campaign,28.46,21.63,Toronto,Sea,167.98,Europe,34.89
CUST00192,Samantha Frederick,wadescott@walls.com,249.273.3628x9191,PROD0469,Well,ORD0000192,2020-08-25,9729.65,Canceled,Fulfillment,CAMP0017,Majority Campaign,24.84,23.33,Toronto,Ground,40.91,Asia,45.34
CUST00193,Maria Schmidt,howellkayla@gmail.com,(246)454-1945,PROD0459,True,ORD0000193,2020-09-25,6462.49,Pending,Direct Mail,CAMP0082,Cover Campaign,38.88,8.24,Shenzhen,Ground,420.8,Asia,22.62
CUST00194,Shawn Deleon,tyronehuff@curry.com,+1-143-869-0367x458,PROD0139,Something,ORD0000194,2022-11-04,8172.11,Pending,Direct Mail,CAMP0032,Word Campaign,39.05,3.85,Indianapolis,Sea,162.24,Asia,48.45
CUST00195,Walter Barrera,tiffanygarcia@evans.com,(895)222-4438,PROD0081,Teach,ORD0000195,2020-02-18,3418.34,Canceled,Printing,CAMP0062,Range Campaign,20.71,5.64,Indianapolis,Air,41.53,South America,46.98
CUST00196,Rose Rogers,gbarr@gmail.com,201.865.2251,PROD0021,Red,ORD0000196,2022-02-18,6485.3,Canceled,Direct Mail,CAMP0079,Congress Campaign,29.59,17.9,Toronto,Sea,385.62,Europe,37.28
CUST00197,Jordan Hughes,mharrison@dalton.biz,2826850924,PROD0423,Order,ORD0000197,2020-12-13,9637.51,Canceled,Direct Mail,CAMP0040,Able Campaign,49.67,17.18,Shenzhen,Ground,469.54,South America,21.45
CUST00198,Dominique Smith,hjohnson@yahoo.com,001-915-021-7839x4589,PROD0435,Tough,ORD0000198,2021-11-26,1725.7,Canceled,Printing,CAMP0042,Sit Campaign,2.33,20.56,Indianapolis,Sea,137.73,North America,11.18
CUST00199,Victoria Hill,xsanchez@hotmail.com,(269)893-7388x715,PROD0467,Of,ORD0000199,2018-08-27,8017.35,Completed,Fulfillment,CAMP0075,Peace Campaign,26.85,14.26,Berlin,Air,499.3,North America,27.6
CUST00200,Ryan Frazier,jennifer06@gmail.com,(526)036-9079,PROD0324,Old,ORD0000200,2022-05-05,600.78,Canceled,Fulfillment,CAMP0059,Seat Campaign,37.74,25.45,Berlin,Air,349.73,Europe,41.42
CUST00201,Phyllis Rosario,brianmedina@gmail.com,631.193.7835x734,PROD0277,Fire,ORD0000201,2020-01-13,5323.48,Canceled,Printing,CAMP0022,Agree Campaign,9.93,10.77,Shenzhen,Sea,202.82,South America,14.42
CUST00202,Seth Gillespie,tbriggs@santos-knight.org,689.574.0774x097,PROD0151,Such,ORD0000202,2019-11-03,9182.09,Completed,Fulfillment,CAMP0060,Citizen Campaign,30.67,12.56,Shenzhen,Air,437.62,Asia,36.88
CUST00203,Robert Rivera,xchristian@le-jones.com,6168795304,PROD0339,Common,ORD0000203,2019-02-03,5205.15,Shipped,Direct Mail,CAMP0016,Night Campaign,48.93,16.33,Berlin,Air,158.72,North America,40.68
CUST00204,Michael Deleon,caitlin97@wright.org,192.676.9440x7466,PROD0210,Quality,ORD0000204,2019-06-14,8966.65,Pending,Direct Mail,CAMP0095,Head Campaign,27.82,9.48,Berlin,Sea,44.92,South America,40.02
CUST00205,Laura Patterson,alan35@garcia.com,455-563-9335x4816,PROD0431,Move,ORD0000205,2022-05-03,786.87,Canceled,Printing,CAMP0040,Machine Campaign,16.24,18.99,Shenzhen,Air,119.73,South America,7.37
CUST00206,Angela Sanders,susan18@yahoo.com,8834611456,PROD0477,Throughout,ORD0000206,2019-06-14,4967.45,Shipped,Printing,CAMP0040,Responsibility Campaign,35.91,11.23,Indianapolis,Air,74.14,Europe,22.8
CUST00207,Michael Brown,tommy96@yahoo.com,001-494-470-8798x21981,PROD0043,Four,ORD0000207,2020-10-02,3542.46,Pending,Direct Mail,CAMP0074,North Campaign,21.17,19.05,Berlin,Air,106.69,South America,14.27
CUST00208,Tanya Owens,rebeccaking@yahoo.com,+1-489-136-6684x2891,PROD0153,My,ORD0000208,2021-02-26,9735.4,Shipped,Fulfillment,CAMP0047,Wonder Campaign,2.19,19.31,Shenzhen,Air,369.42,South America,39.94
CUST00209,Sarah Goodman,michaela45@hotmail.com,668-655-8410,PROD0323,Energy,ORD0000209,2019-08-16,8309.48,Shipped,Printing,CAMP0063,Boy Campaign,14.45,26.09,Indianapolis,Air,228.25,Europe,22.18
CUST00210,Angela Snyder,patricia85@velasquez-peterson.biz,058.980.7692x2423,PROD0155,Nice,ORD0000210,2021-03-24,672.03,Shipped,Printing,CAMP0074,Pick Campaign,36.96,10.32,Indianapolis,Ground,161.45,North America,14.22
CUST00211,Matthew Duncan,transamantha@griffin.info,001-099-616-3704x733,PROD0491,Wait,ORD0000211,2023-02-01,3922.35,Pending,Fulfillment,CAMP0060,Statement Campaign,19.76,21.85,Shenzhen,Ground,449.75,South America,49.17
CUST00212,Phillip Graham,hollandjennifer@rivers-li.com,+1-226-810-8409x916,PROD0112,Evening,ORD0000212,2020-09-28,5500.81,Completed,Fulfillment,CAMP0043,Argue Campaign,34.63,15.17,Indianapolis,Air,267.34,South America,43.42
CUST00213,Adam Morton,stephen80@baker-wheeler.org,378.318.1953x0475,PROD0371,Sense,ORD0000213,2022-06-14,8160.24,Shipped,Printing,CAMP0079,Address Campaign,8.55,15.61,Berlin,Ground,96.46,Europe,29.43
CUST00214,Amy Simpson,hayesbrandon@sims.com,0198109002,PROD0266,Inside,ORD0000214,2020-03-09,8898.28,Shipped,Direct Mail,CAMP0019,Interest Campaign,45.12,17.34,Indianapolis,Ground,243.7,South America,40.34
CUST00215,Ricky Barton,sheriwilson@yahoo.com,953-847-7734x36368,PROD0201,World,ORD0000215,2022-09-11,787.62,Pending,Direct Mail,CAMP0085,Character Campaign,28.0,15.05,Shenzhen,Air,269.16,Asia,44.31
CUST00216,Jamie Roberts,christopher30@yahoo.com,9318119899,PROD0322,Traditional,ORD0000216,2019-06-08,1675.56,Canceled,Fulfillment,CAMP0074,I Campaign,29.81,2.65,Indianapolis,Sea,260.66,Asia,7.76
CUST00217,Ashley Mora,kirkadams@hotmail.com,001-494-378-0071,PROD0351,Local,ORD0000217,2022-09-23,7730.94,Completed,Fulfillment,CAMP0028,Few Campaign,15.49,22.54,Toronto,Sea,7.5,South America,49.39
CUST00218,Kristina Griffith,earlnguyen@gmail.com,410-965-8870,PROD0087,Box,ORD0000218,2023-06-24,7055.69,Shipped,Fulfillment,CAMP0002,Expect Campaign,32.38,14.21,Indianapolis,Air,430.96,Europe,24.48
CUST00219,Jasmine Torres,timothy05@hotmail.com,(776)099-0246,PROD0327,Deal,ORD0000219,2022-06-13,9498.08,Pending,Direct Mail,CAMP0052,Money Campaign,29.41,4.65,Shenzhen,Ground,50.95,Europe,44.72
CUST00220,Christopher Warren,davidbailey@gmail.com,001-729-438-4174x85379,PROD0135,Call,ORD0000220,2019-12-23,8410.6,Shipped,Fulfillment,CAMP0099,Education Campaign,12.73,13.27,Berlin,Ground,272.79,Europe,30.6
CUST00221,Mackenzie Rivera,hernandezwendy@lynch.com,001-706-554-9621,PROD0035,Ball,ORD0000221,2022-08-03,5283.72,Completed,Fulfillment,CAMP0098,Certain Campaign,7.22,17.91,Shenzhen,Ground,100.74,Europe,32.43
